date,store_id,product_id,quantity,revenue,cost
2025-08-05,15,12,11,1870000.0,427136.74884822767
2025-08-05,15,15,8,5920000.0,1469420.4125388435
2025-08-05,15,8,9,5580000.0,1184794.3577757059
2025-08-05,15,27,6,2340000.0,668563.350841502
2025-08-05,15,24,9,3240000.0,772104.7131462197
2025-08-05,15,6,11,15620000.0,4550148.7853990495
2025-08-05,15,9,1,1140000.0,259657.50055667968
2025-08-05,15,3,5,6200000.0,1837827.8199350354
2025-08-05,15,23,9,1530000.0,373529.91560894885
2025-08-05,15,16,7,2590000.0,606119.3662763488
2025-08-05,15,28,7,2520000.0,623928.229920993
2025-08-05,15,5,9,14850000.0,2974709.1083816118
2025-08-05,15,13,5,3300000.0,964461.8863205102
2025-08-05,15,17,2,1020000.0,270147.8181778405
2025-08-05,15,7,11,4070000.0,1085221.5866956548
2025-08-05,15,14,3,2280000.0,569911.538378786
2025-08-05,15,1,1,1830000.0,536666.8320992299
2025-08-05,15,26,12,3360000.0,952364.3182672833
2025-08-05,15,30,7,1960000.0,421730.20202541107
2025-08-05,15,19,9,4320000.0,1278325.578648649
2025-08-05,15,10,7,1890000.0,380764.5696837777
2025-08-05,16,19,4,1920000.0,568144.7016216217
2025-08-05,16,10,5,1350000.0,271974.6926312698
2025-08-05,16,28,12,4320000.0,1069591.2512931307
2025-08-05,16,18,4,1040000.0,240421.44630342547
2025-08-05,16,24,9,3240000.0,772104.7131462197
2025-08-05,16,11,11,13090000.0,3289701.9457380446
2025-08-05,16,25,7,5460000.0,1519716.9937186874
2025-08-05,16,7,3,1110000.0,295969.5236442695
2025-08-05,16,14,2,1520000.0,379941.0255858573
2025-08-05,16,30,3,840000.0,180741.5151537476
2025-08-05,16,9,9,10260000.0,2336917.505010117
2025-08-05,16,16,3,1110000.0,259765.4426898638
2025-08-05,16,12,3,510000.0,116491.84059497117
2025-08-05,16,4,6,7080000.0,1983149.1253071323
2025-08-05,16,17,3,1530000.0,405221.7272667608
2025-08-05,16,26,3,840000.0,238091.07956682082
2025-08-05,16,23,13,2210000.0,539543.2114351484
2025-08-05,16,21,12,4440000.0,1055063.131829991
2025-08-05,16,13,6,3960000.0,1157354.2635846124
2025-08-05,16,29,6,2940000.0,630678.0740373485
2025-08-05,16,3,9,11160000.0,3308090.0758830635
2025-08-05,16,8,2,1240000.0,263287.635061268
2025-08-05,16,6,11,15620000.0,4550148.7853990495
2025-08-05,16,20,9,4320000.0,1055828.8543595239
2025-08-05,17,18,6,1560000.0,360632.1694551382
2025-08-05,17,17,2,1020000.0,270147.8181778405
2025-08-05,17,29,10,4900000.0,1051130.1233955808
2025-08-05,17,10,11,2970000.0,598344.3237887935
2025-08-05,17,20,6,2880000.0,703885.9029063493
2025-08-05,17,23,4,680000.0,166013.2958261995
2025-08-05,17,27,10,3900000.0,1114272.251402503
2025-08-05,17,1,1,1830000.0,536666.8320992299
2025-08-05,17,21,9,3330000.0,791297.3488724934
2025-08-05,17,8,11,6820000.0,1448081.992836974
2025-08-05,17,14,6,4560000.0,1139823.076757572
2025-08-05,17,6,10,14200000.0,4136498.8958173175
2025-08-05,17,4,2,2360000.0,661049.7084357108
2025-08-05,17,15,8,5920000.0,1469420.4125388435
2025-08-05,17,9,2,2280000.0,519315.00111335935
2025-08-05,17,16,1,370000.0,86588.48089662126
2025-08-05,17,22,6,2220000.0,664105.7627879868
2025-08-05,17,30,10,2800000.0,602471.7171791587
2025-08-05,17,13,7,4620000.0,1350246.6408487144
2025-08-05,17,19,1,480000.0,142036.17540540543
2025-08-05,17,12,9,1530000.0,349475.5217849135
2025-08-05,17,24,4,1440000.0,343157.6502872088
2025-08-05,17,11,6,7140000.0,1794382.879493479
2025-08-05,17,26,9,2520000.0,714273.2387004625
2025-08-05,17,2,2,2160000.0,487640.8300250504
2025-08-05,17,5,3,4950000.0,991569.7027938706
2025-08-05,18,9,6,6840000.0,1557945.003340078
2025-08-05,18,6,1,1420000.0,413649.88958173175
2025-08-05,18,24,1,360000.0,85789.4125718022
2025-08-05,18,29,9,4410000.0,946017.1110560228
2025-08-05,18,13,4,2640000.0,771569.5090564082
2025-08-05,18,23,7,1190000.0,290523.2676958491
2025-08-05,18,22,13,4810000.0,1438895.8193739713
2025-08-05,18,26,12,3360000.0,952364.3182672833
2025-08-05,18,20,9,4320000.0,1055828.8543595239
2025-08-05,18,10,10,2700000.0,543949.3852625396
2025-08-05,18,14,2,1520000.0,379941.0255858573
2025-08-05,18,1,7,12810000.0,3756667.8246946093
2025-08-05,18,19,9,4320000.0,1278325.578648649
2025-08-05,18,17,6,3060000.0,810443.4545335216
2025-08-05,18,12,10,1700000.0,388306.1353165706
2025-08-05,18,4,11,12980000.0,3635773.3963964093
2025-08-05,18,11,11,13090000.0,3289701.9457380446
2025-08-05,18,25,7,5460000.0,1519716.9937186874
2025-08-05,18,30,10,2800000.0,602471.7171791587
2025-08-05,18,16,3,1110000.0,259765.4426898638
2025-08-05,18,2,7,7560000.0,1706742.9050876764
2025-08-05,18,27,10,3900000.0,1114272.251402503
2025-08-05,18,18,1,260000.0,60105.36157585637
2025-08-05,18,3,10,12400000.0,3675655.639870071
2025-08-05,19,1,6,10980000.0,3220000.9925953792
2025-08-05,19,14,2,1520000.0,379941.0255858573
2025-08-05,19,18,5,1300000.0,300526.8078792818
2025-08-05,19,4,7,8260000.0,2313673.9795249877
2025-08-05,19,23,13,2210000.0,539543.2114351484
2025-08-05,19,8,1,620000.0,131643.817530634
2025-08-05,19,30,14,3920000.0,843460.4040508221
2025-08-05,19,13,6,3960000.0,1157354.2635846124
2025-08-05,19,19,1,480000.0,142036.17540540543
2025-08-05,19,15,6,4440000.0,1102065.3094041327
2025-08-05,19,7,3,1110000.0,295969.5236442695
2025-08-05,19,26,3,840000.0,238091.07956682082
2025-08-05,19,12,11,1870000.0,427136.74884822767
2025-08-05,19,9,5,5700000.0,1298287.5027833984
2025-08-05,19,24,1,360000.0,85789.4125718022
2025-08-05,19,6,2,2840000.0,827299.7791634635
2025-08-05,19,3,2,2480000.0,735131.1279740141
2025-08-05,19,10,5,1350000.0,271974.6926312698
2025-08-05,19,27,1,390000.0,111427.22514025032
2025-08-05,19,22,12,4440000.0,1328211.5255759736
2025-08-05,19,29,14,6860000.0,1471582.1727538132
2025-08-05,19,28,6,2160000.0,534795.6256465653
2025-08-05,19,20,10,4800000.0,1173143.171510582
2025-08-05,20,17,2,1020000.0,270147.8181778405
2025-08-05,20,18,7,1820000.0,420737.5310309946
2025-08-05,20,24,3,1080000.0,257368.23771540658
2025-08-05,20,2,10,10800000.0,2438204.150125252
2025-08-05,20,20,3,1440000.0,351942.95145317464
2025-08-05,20,1,10,18300000.0,5366668.320992299
2025-08-05,20,28,4,1440000.0,356530.41709771025
2025-08-05,20,8,5,3100000.0,658219.08765317
2025-08-05,20,6,9,12780000.0,3722849.0062355855
2025-08-05,20,27,3,1170000.0,334281.675420751
2025-08-05,20,19,10,4800000.0,1420361.7540540544
2025-08-06,1,27,6,2340000.0,668563.350841502
2025-08-06,1,15,4,2960000.0,734710.2062694217
2025-08-06,1,13,1,660000.0,192892.37726410205
2025-08-06,1,18,4,1040000.0,240421.44630342547
2025-08-06,1,23,2,340000.0,83006.64791309975
2025-08-06,1,22,4,1480000.0,442737.17519199115
2025-08-06,1,30,3,840000.0,180741.5151537476
2025-08-06,1,26,2,560000.0,158727.38637788055
2025-08-06,1,10,6,1620000.0,326369.6311575237
2025-08-06,1,16,6,2220000.0,519530.8853797276
2025-08-06,1,2,12,12960000.0,2925844.9801503024
2025-08-06,1,12,3,510000.0,116491.84059497117
2025-08-06,1,6,6,8520000.0,2481899.3374903905
2025-08-06,1,9,4,4560000.0,1038630.0022267187
2025-08-06,1,19,8,3840000.0,1136289.4032432435
2025-08-06,1,11,7,8330000.0,2093446.692742392
2025-08-06,1,1,1,1830000.0,536666.8320992299
2025-08-06,1,8,1,620000.0,131643.817530634
2025-08-06,1,25,6,4680000.0,1302614.5660445893
2025-08-06,1,28,1,360000.0,89132.60427442756
2025-08-06,1,21,5,1850000.0,439609.63826249633
2025-08-06,1,5,9,14850000.0,2974709.1083816118
2025-08-06,1,3,7,8680000.0,2572958.9479090497
2025-08-06,2,16,8,2960000.0,692707.8471729701
2025-08-06,2,9,3,3420000.0,778972.501670039
2025-08-06,2,8,12,7440000.0,1579725.810367608
2025-08-06,2,23,3,510000.0,124509.97186964963
2025-08-06,2,17,3,1530000.0,405221.7272667608
2025-08-06,2,3,4,4960000.0,1470262.2559480283
2025-08-06,2,25,1,780000.0,217102.4276740982
2025-08-06,2,30,4,1120000.0,240988.68687166346
2025-08-06,2,21,8,2960000.0,703375.4212199941
2025-08-06,2,13,7,4620000.0,1350246.6408487144
2025-08-06,2,15,7,5180000.0,1285742.860971488
2025-08-06,2,20,3,1440000.0,351942.95145317464
2025-08-06,2,5,7,11550000.0,2313662.639852365
2025-08-06,2,24,5,1800000.0,428947.062859011
2025-08-06,2,1,13,23790000.0,6976668.8172899885
2025-08-06,2,12,3,510000.0,116491.84059497117
2025-08-06,3,15,8,5920000.0,1469420.4125388435
2025-08-06,3,16,4,1480000.0,346353.92358648503
2025-08-06,3,26,6,1680000.0,476182.15913364163
2025-08-06,3,5,12,19800000.0,3966278.8111754823
2025-08-06,3,30,2,560000.0,120494.34343583173
2025-08-06,3,20,4,1920000.0,469257.2686042329
2025-08-06,3,28,9,3240000.0,802193.438469848
2025-08-06,3,8,7,4340000.0,921506.722714438
2025-08-06,3,12,10,1700000.0,388306.1353165706
2025-08-06,3,27,4,1560000.0,445708.90056100127
2025-08-06,3,10,9,2430000.0,489554.44673628564
2025-08-06,3,25,7,5460000.0,1519716.9937186874
2025-08-06,3,24,7,2520000.0,600525.8880026154
2025-08-06,3,23,6,1020000.0,249019.94373929925
2025-08-06,3,22,9,3330000.0,996158.64418198
2025-08-06,3,21,9,3330000.0,791297.3488724934
2025-08-06,3,3,6,7440000.0,2205393.3839220423
2025-08-06,3,9,6,6840000.0,1557945.003340078
2025-08-06,3,6,6,8520000.0,2481899.3374903905
2025-08-06,3,11,10,11900000.0,2990638.1324891318
2025-08-06,3,14,7,5320000.0,1329793.5895505005
2025-08-06,3,13,1,660000.0,192892.37726410205
2025-08-06,3,19,4,1920000.0,568144.7016216217
2025-08-06,3,17,5,2550000.0,675369.5454446012
2025-08-06,3,18,1,260000.0,60105.36157585637
2025-08-06,3,2,3,3240000.0,731461.2450375756
2025-08-06,3,4,4,4720000.0,1322099.4168714215
2025-08-06,4,22,8,2960000.0,885474.3503839823
2025-08-06,4,20,1,480000.0,117314.31715105822
2025-08-06,4,19,3,1440000.0,426108.52621621627
2025-08-06,4,23,3,510000.0,124509.97186964963
2025-08-06,4,26,3,840000.0,238091.07956682082
2025-08-06,4,21,2,740000.0,175843.85530499852
2025-08-06,4,24,5,1800000.0,428947.062859011
2025-08-06,4,9,12,13680000.0,3115890.006680156
2025-08-06,4,7,12,4440000.0,1183878.094577078
2025-08-06,4,5,12,19800000.0,3966278.8111754823
2025-08-06,4,3,6,7440000.0,2205393.3839220423
2025-08-06,4,8,9,5580000.0,1184794.3577757059
2025-08-06,4,18,1,260000.0,60105.36157585637
2025-08-06,4,17,3,1530000.0,405221.7272667608
2025-08-06,5,2,12,12960000.0,2925844.9801503024
2025-08-06,5,3,6,7440000.0,2205393.3839220423
2025-08-06,5,16,1,370000.0,86588.48089662126
2025-08-06,5,24,2,720000.0,171578.8251436044
2025-08-06,5,14,5,3800000.0,949852.5639646432
2025-08-06,5,22,6,2220000.0,664105.7627879868
2025-08-06,5,7,14,5180000.0,1381191.1103399242
2025-08-06,5,30,4,1120000.0,240988.68687166346
2025-08-06,5,29,2,980000.0,210226.02467911618
2025-08-06,5,1,4,7320000.0,2146667.3283969196
2025-08-06,5,8,1,620000.0,131643.817530634
2025-08-06,5,13,4,2640000.0,771569.5090564082
2025-08-06,5,17,3,1530000.0,405221.7272667608
2025-08-06,5,10,1,270000.0,54394.93852625396
2025-08-06,6,27,7,2730000.0,779990.5759817522
2025-08-06,6,6,9,12780000.0,3722849.0062355855
2025-08-06,6,22,6,2220000.0,664105.7627879868
2025-08-06,6,4,10,11800000.0,3305248.5421785535
2025-08-06,6,7,1,370000.0,98656.50788142317
2025-08-06,6,5,1,1650000.0,330523.23426462355
2025-08-06,6,25,5,3900000.0,1085512.138370491
2025-08-06,6,17,1,510000.0,135073.90908892025
2025-08-06,6,23,7,1190000.0,290523.2676958491
2025-08-06,6,24,7,2520000.0,600525.8880026154
2025-08-06,6,10,1,270000.0,54394.93852625396
2025-08-06,6,26,8,2240000.0,634909.5455115222
2025-08-06,6,16,5,1850000.0,432942.4044831063
2025-08-06,6,20,4,1920000.0,469257.2686042329
2025-08-06,7,25,6,4680000.0,1302614.5660445893
2025-08-06,7,1,6,10980000.0,3220000.9925953792
2025-08-06,7,17,6,3060000.0,810443.4545335216
2025-08-06,7,6,12,17040000.0,4963798.674980781
2025-08-06,7,23,4,680000.0,166013.2958261995
2025-08-06,7,21,1,370000.0,87921.92765249926
2025-08-06,7,7,10,3700000.0,986565.0788142317
2025-08-06,7,18,7,1820000.0,420737.5310309946
2025-08-06,7,14,6,4560000.0,1139823.076757572
2025-08-06,7,11,6,7140000.0,1794382.879493479
2025-08-06,7,29,7,3430000.0,735791.0863769066
2025-08-06,7,10,10,2700000.0,543949.3852625396
2025-08-06,7,22,6,2220000.0,664105.7627879868
2025-08-06,7,3,4,4960000.0,1470262.2559480283
2025-08-06,7,24,8,2880000.0,686315.3005744176
2025-08-06,7,15,1,740000.0,183677.55156735543
2025-08-06,7,12,12,2040000.0,465967.3623798847
2025-08-06,7,13,7,4620000.0,1350246.6408487144
2025-08-06,7,8,1,620000.0,131643.817530634
2025-08-06,7,5,7,11550000.0,2313662.639852365
2025-08-06,7,26,6,1680000.0,476182.15913364163
2025-08-06,7,20,3,1440000.0,351942.95145317464
2025-08-06,8,8,9,5580000.0,1184794.3577757059
2025-08-06,8,15,2,1480000.0,367355.10313471087
2025-08-06,8,24,6,2160000.0,514736.47543081315
2025-08-06,8,26,11,3080000.0,873000.6250783431
2025-08-06,8,13,7,4620000.0,1350246.6408487144
2025-08-06,8,21,5,1850000.0,439609.63826249633
2025-08-06,8,23,6,1020000.0,249019.94373929925
2025-08-06,8,12,3,510000.0,116491.84059497117
2025-08-06,8,30,3,840000.0,180741.5151537476
2025-08-06,8,17,9,4590000.0,1215665.1818002823
2025-08-06,8,7,7,2590000.0,690595.5551699621
2025-08-06,8,3,5,6200000.0,1837827.8199350354
2025-08-06,9,10,1,270000.0,54394.93852625396
2025-08-06,9,19,9,4320000.0,1278325.578648649
2025-08-06,9,6,8,11360000.0,3309199.116653854
2025-08-06,9,7,6,2220000.0,591939.047288539
2025-08-06,9,5,7,11550000.0,2313662.639852365
2025-08-06,9,24,8,2880000.0,686315.3005744176
2025-08-06,9,4,7,8260000.0,2313673.9795249877
2025-08-06,9,30,5,1400000.0,301235.85858957935
2025-08-06,9,21,7,2590000.0,615453.4935674948
2025-08-06,9,9,4,4560000.0,1038630.0022267187
2025-08-06,9,27,6,2340000.0,668563.350841502
2025-08-06,9,8,6,3720000.0,789862.905183804
2025-08-06,9,23,6,1020000.0,249019.94373929925
2025-08-06,9,2,1,1080000.0,243820.4150125252
2025-08-06,10,10,7,1890000.0,380764.5696837777
2025-08-06,10,5,6,9900000.0,1983139.4055877412
2025-08-06,10,16,8,2960000.0,692707.8471729701
2025-08-06,10,6,6,8520000.0,2481899.3374903905
2025-08-06,10,24,4,1440000.0,343157.6502872088
2025-08-06,10,3,4,4960000.0,1470262.2559480283
2025-08-06,10,26,1,280000.0,79363.69318894028
2025-08-06,10,29,10,4900000.0,1051130.1233955808
2025-08-06,10,20,9,4320000.0,1055828.8543595239
2025-08-06,10,19,7,3360000.0,994253.227837838
2025-08-06,10,2,1,1080000.0,243820.4150125252
2025-08-06,10,27,6,2340000.0,668563.350841502
2025-08-06,10,7,1,370000.0,98656.50788142317
2025-08-06,10,9,2,2280000.0,519315.00111335935
2025-08-06,10,28,8,2880000.0,713060.8341954205
2025-08-06,10,1,1,1830000.0,536666.8320992299
2025-08-06,10,30,10,2800000.0,602471.7171791587
2025-08-06,11,26,1,280000.0,79363.69318894028
2025-08-06,11,9,1,1140000.0,259657.50055667968
2025-08-06,11,20,6,2880000.0,703885.9029063493
2025-08-06,11,19,1,480000.0,142036.17540540543
2025-08-06,11,4,1,1180000.0,330524.8542178554
2025-08-06,11,21,3,1110000.0,263765.78295749775
2025-08-06,11,16,7,2590000.0,606119.3662763488
2025-08-06,11,28,15,5400000.0,1336989.0641164135
2025-08-06,11,17,2,1020000.0,270147.8181778405
2025-08-06,11,12,9,1530000.0,349475.5217849135
2025-08-06,11,7,4,1480000.0,394626.03152569267
2025-08-06,11,3,1,1240000.0,367565.5639870071
2025-08-06,11,24,9,3240000.0,772104.7131462197
2025-08-06,11,25,11,8580000.0,2388126.70441508
2025-08-06,11,1,3,5490000.0,1610000.4962976896
2025-08-06,11,23,7,1190000.0,290523.2676958491
2025-08-06,11,11,9,10710000.0,2691574.3192402185
2025-08-06,11,6,6,8520000.0,2481899.3374903905
2025-08-06,11,29,3,1470000.0,315339.03701867425
2025-08-06,11,18,7,1820000.0,420737.5310309946
2025-08-06,11,5,2,3300000.0,661046.4685292471
2025-08-06,11,8,8,4960000.0,1053150.540245072
2025-08-06,11,10,10,2700000.0,543949.3852625396
2025-08-06,11,13,4,2640000.0,771569.5090564082
2025-08-06,11,14,5,3800000.0,949852.5639646432
2025-08-06,11,22,1,370000.0,110684.29379799779
2025-08-06,11,2,1,1080000.0,243820.4150125252
2025-08-06,12,5,3,4950000.0,991569.7027938706
2025-08-06,12,8,9,5580000.0,1184794.3577757059
2025-08-06,12,16,8,2960000.0,692707.8471729701
2025-08-06,12,3,4,4960000.0,1470262.2559480283
2025-08-06,12,26,13,3640000.0,1031728.0114562236
2025-08-06,12,18,11,2860000.0,661158.9773344201
2025-08-06,12,7,8,2960000.0,789252.0630513853
2025-08-06,12,25,6,4680000.0,1302614.5660445893
2025-08-06,12,14,11,8360000.0,2089675.640722215
2025-08-06,12,13,5,3300000.0,964461.8863205102
2025-08-06,12,27,6,2340000.0,668563.350841502
2025-08-06,12,4,2,2360000.0,661049.7084357108
2025-08-06,12,20,3,1440000.0,351942.95145317464
2025-08-06,12,15,5,3700000.0,918387.7578367771
2025-08-06,12,30,6,1680000.0,361483.0303074952
2025-08-06,12,1,1,1830000.0,536666.8320992299
2025-08-06,12,24,1,360000.0,85789.4125718022
2025-08-06,12,22,7,2590000.0,774790.0565859845
2025-08-06,12,12,4,680000.0,155322.45412662823
2025-08-06,12,9,4,4560000.0,1038630.0022267187
2025-08-06,12,17,2,1020000.0,270147.8181778405
2025-08-06,12,19,2,960000.0,284072.35081081087
2025-08-06,12,23,4,680000.0,166013.2958261995
2025-08-06,13,19,4,1920000.0,568144.7016216217
2025-08-06,13,13,4,2640000.0,771569.5090564082
2025-08-06,13,3,2,2480000.0,735131.1279740141
2025-08-06,13,15,5,3700000.0,918387.7578367771
2025-08-06,13,16,9,3330000.0,779296.3280695913
2025-08-06,13,7,1,370000.0,98656.50788142317
2025-08-06,13,10,7,1890000.0,380764.5696837777
2025-08-06,13,1,11,20130000.0,5903335.153091529
2025-08-06,13,22,3,1110000.0,332052.8813939934
2025-08-06,13,17,1,510000.0,135073.90908892025
2025-08-06,13,6,5,7100000.0,2068249.4479086588
2025-08-06,13,25,6,4680000.0,1302614.5660445893
2025-08-06,13,11,3,3570000.0,897191.4397467395
2025-08-06,13,20,1,480000.0,117314.31715105822
2025-08-06,13,8,1,620000.0,131643.817530634
2025-08-06,13,4,1,1180000.0,330524.8542178554
2025-08-06,13,27,3,1170000.0,334281.675420751
2025-08-06,13,2,6,6480000.0,1462922.4900751512
2025-08-06,13,14,3,2280000.0,569911.538378786
2025-08-06,13,29,9,4410000.0,946017.1110560228
2025-08-06,13,12,5,850000.0,194153.0676582853
2025-08-06,13,28,6,2160000.0,534795.6256465653
2025-08-06,14,16,2,740000.0,173176.96179324252
2025-08-06,14,23,3,510000.0,124509.97186964963
2025-08-06,14,2,5,5400000.0,1219102.075062626
2025-08-06,14,8,9,5580000.0,1184794.3577757059
2025-08-06,14,26,3,840000.0,238091.07956682082
2025-08-06,14,5,6,9900000.0,1983139.4055877412
2025-08-06,14,6,11,15620000.0,4550148.7853990495
2025-08-06,14,29,14,6860000.0,1471582.1727538132
2025-08-06,14,30,9,2520000.0,542224.5454612428
2025-08-06,14,3,7,8680000.0,2572958.9479090497
2025-08-06,14,28,12,4320000.0,1069591.2512931307
2025-08-06,14,22,6,2220000.0,664105.7627879868
2025-08-06,14,15,2,1480000.0,367355.10313471087
2025-08-06,14,24,10,3600000.0,857894.125718022
2025-08-06,14,7,3,1110000.0,295969.5236442695
2025-08-06,14,18,8,2080000.0,480842.89260685095
2025-08-06,14,9,3,3420000.0,778972.501670039
2025-08-06,14,25,1,780000.0,217102.4276740982
2025-08-06,14,1,2,3660000.0,1073333.6641984598
2025-08-06,14,19,7,3360000.0,994253.227837838
2025-08-06,14,4,11,12980000.0,3635773.3963964093
2025-08-06,14,12,2,340000.0,77661.22706331412
2025-08-06,14,10,9,2430000.0,489554.44673628564
2025-08-06,14,17,7,3570000.0,945517.3636224418
2025-08-06,14,20,4,1920000.0,469257.2686042329
2025-08-06,14,11,2,2380000.0,598127.6264978263
2025-08-06,14,27,1,390000.0,111427.22514025032
2025-08-06,14,13,1,660000.0,192892.37726410205
2025-08-06,15,23,3,510000.0,124509.97186964963
2025-08-06,15,7,2,740000.0,197313.01576284633
2025-08-06,15,10,9,2430000.0,489554.44673628564
2025-08-06,15,8,2,1240000.0,263287.635061268
2025-08-06,15,27,4,1560000.0,445708.90056100127
2025-08-06,15,19,12,5760000.0,1704434.104864865
2025-08-06,15,6,1,1420000.0,413649.88958173175
2025-08-06,15,24,3,1080000.0,257368.23771540658
2025-08-06,15,13,2,1320000.0,385784.7545282041
2025-08-06,15,16,9,3330000.0,779296.3280695913
2025-08-06,16,17,3,1530000.0,405221.7272667608
2025-08-06,16,12,1,170000.0,38830.61353165706
2025-08-06,16,4,2,2360000.0,661049.7084357108
2025-08-06,16,13,7,4620000.0,1350246.6408487144
2025-08-06,16,23,12,2040000.0,498039.8874785985
2025-08-06,16,21,4,1480000.0,351687.71060999704
2025-08-06,16,9,7,7980000.0,1817602.5038967577
2025-08-06,16,1,5,9150000.0,2683334.1604961497
2025-08-06,16,27,4,1560000.0,445708.90056100127
2025-08-06,16,30,9,2520000.0,542224.5454612428
2025-08-06,16,8,5,3100000.0,658219.08765317
2025-08-06,16,14,4,3040000.0,759882.0511717146
2025-08-06,16,18,7,1820000.0,420737.5310309946
2025-08-06,16,26,3,840000.0,238091.07956682082
2025-08-06,16,16,7,2590000.0,606119.3662763488
2025-08-06,16,20,3,1440000.0,351942.95145317464
2025-08-06,16,2,7,7560000.0,1706742.9050876764
2025-08-06,16,19,10,4800000.0,1420361.7540540544
2025-08-06,16,3,2,2480000.0,735131.1279740141
2025-08-06,16,25,14,10920000.0,3039433.987437375
2025-08-06,16,11,9,10710000.0,2691574.3192402185
2025-08-06,16,24,4,1440000.0,343157.6502872088
2025-08-06,16,29,6,2940000.0,630678.0740373485
2025-08-06,16,5,10,16500000.0,3305232.3426462356
2025-08-06,16,7,11,4070000.0,1085221.5866956548
2025-08-06,16,6,11,15620000.0,4550148.7853990495
2025-08-06,16,10,9,2430000.0,489554.44673628564
2025-08-06,16,22,4,1480000.0,442737.17519199115
2025-08-06,17,28,3,1080000.0,267397.8128232827
2025-08-06,17,27,1,390000.0,111427.22514025032
2025-08-06,17,24,1,360000.0,85789.4125718022
2025-08-06,17,9,9,10260000.0,2336917.505010117
2025-08-06,17,26,1,280000.0,79363.69318894028
2025-08-06,17,8,11,6820000.0,1448081.992836974
2025-08-06,17,20,12,5760000.0,1407771.8058126986
2025-08-06,17,12,10,1700000.0,388306.1353165706
2025-08-06,17,25,6,4680000.0,1302614.5660445893
2025-08-06,17,17,6,3060000.0,810443.4545335216
2025-08-06,17,29,14,6860000.0,1471582.1727538132
2025-08-06,17,19,1,480000.0,142036.17540540543
2025-08-06,17,30,6,1680000.0,361483.0303074952
2025-08-06,17,10,10,2700000.0,543949.3852625396
2025-08-06,17,21,1,370000.0,87921.92765249926
2025-08-06,17,14,5,3800000.0,949852.5639646432
2025-08-06,17,15,8,5920000.0,1469420.4125388435
2025-08-06,17,1,2,3660000.0,1073333.6641984598
2025-08-06,17,13,4,2640000.0,771569.5090564082
2025-08-06,17,6,1,1420000.0,413649.88958173175
2025-08-06,17,22,12,4440000.0,1328211.5255759736
2025-08-06,17,2,10,10800000.0,2438204.150125252
2025-08-06,17,23,10,1700000.0,415033.2395654987
2025-08-06,17,7,6,2220000.0,591939.047288539
2025-08-06,17,3,1,1240000.0,367565.5639870071
2025-08-06,17,11,5,5950000.0,1495319.0662445659
2025-08-06,17,18,3,780000.0,180316.0847275691
2025-08-06,18,5,9,14850000.0,2974709.1083816118
2025-08-06,18,7,3,1110000.0,295969.5236442695
2025-08-06,18,1,2,3660000.0,1073333.6641984598
2025-08-06,18,3,5,6200000.0,1837827.8199350354
2025-08-06,18,25,1,780000.0,217102.4276740982
2025-08-06,18,15,5,3700000.0,918387.7578367771
2025-08-06,18,14,8,6080000.0,1519764.102343429
2025-08-06,18,10,1,270000.0,54394.93852625396
2025-08-06,18,27,1,390000.0,111427.22514025032
2025-08-06,18,24,13,4680000.0,1115262.3634334286
2025-08-06,18,21,6,2220000.0,527531.5659149955
2025-08-06,18,9,6,6840000.0,1557945.003340078
2025-08-06,18,16,4,1480000.0,346353.92358648503
2025-08-06,18,23,6,1020000.0,249019.94373929925
2025-08-06,18,18,3,780000.0,180316.0847275691
2025-08-06,18,6,9,12780000.0,3722849.0062355855
2025-08-06,18,12,3,510000.0,116491.84059497117
2025-08-06,18,30,1,280000.0,60247.171717915866
2025-08-06,18,2,11,11880000.0,2682024.565137777
2025-08-06,19,19,13,6240000.0,1846470.2802702705
2025-08-06,19,24,9,3240000.0,772104.7131462197
2025-08-06,19,16,9,3330000.0,779296.3280695913
2025-08-06,19,4,1,1180000.0,330524.8542178554
2025-08-06,19,23,7,1190000.0,290523.2676958491
2025-08-06,19,10,5,1350000.0,271974.6926312698
2025-08-06,19,13,6,3960000.0,1157354.2635846124
2025-08-06,19,27,6,2340000.0,668563.350841502
2025-08-06,19,14,5,3800000.0,949852.5639646432
2025-08-06,19,15,5,3700000.0,918387.7578367771
2025-08-06,19,18,1,260000.0,60105.36157585637
2025-08-06,19,25,9,7020000.0,1953921.8490668838
2025-08-06,19,3,2,2480000.0,735131.1279740141
2025-08-06,19,26,14,3920000.0,1111091.7046451638
2025-08-06,19,11,6,7140000.0,1794382.879493479
2025-08-06,19,22,6,2220000.0,664105.7627879868
2025-08-06,19,7,9,3330000.0,887908.5709328086
2025-08-06,19,9,6,6840000.0,1557945.003340078
2025-08-06,19,12,2,340000.0,77661.22706331412
2025-08-06,19,28,3,1080000.0,267397.8128232827
2025-08-06,19,17,9,4590000.0,1215665.1818002823
2025-08-06,19,21,10,3700000.0,879219.2765249927
2025-08-06,19,2,11,11880000.0,2682024.565137777
2025-08-06,19,30,4,1120000.0,240988.68687166346
2025-08-06,20,20,10,4800000.0,1173143.171510582
2025-08-06,20,4,11,12980000.0,3635773.3963964093
2025-08-06,20,17,1,510000.0,135073.90908892025
2025-08-06,20,26,3,840000.0,238091.07956682082
2025-08-06,20,29,7,3430000.0,735791.0863769066
2025-08-06,20,25,7,5460000.0,1519716.9937186874
2025-08-06,20,5,1,1650000.0,330523.23426462355
